8479292,2021,Charlie Lindgren,STL,G,5on4,5,1271.0,0.12,0.0,4.0,0.09,0.0,0.39,0.0,2.26,3.0,0.49,0.0,0.73,1.0,1.61,2.0,0.12,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8474682,2021,Dustin Tokarski,BUF,G,other,26,1534.0,5.42,4.0,53.0,2.4,6.0,6.42,5.0,32.67,33.0,0.3,1.0,15.13,10.0,11.48,17.0,4.94,18.0,16.0,8.0,0.72,1.99,2.71,1.0,2.0,1.0,11.0,0.0,0.0
8474682,2021,Dustin Tokarski,BUF,G,all,26,89397.0,73.41,81.0,1352.0,55.28,66.0,178.47,179.0,787.83,825.0,22.33,21.0,437.4,321.0,321.92,408.0,69.96,796.0,218.0,78.0,23.72,26.22,23.48,31.0,26.0,24.0,260.0,0.0,0.0
8474682,2021,Dustin Tokarski,BUF,G,5on5,26,75846.0,54.27,58.0,1096.0,42.15,53.0,148.36,156.0,632.28,664.0,18.86,18.0,350.64,259.0,261.23,321.0,51.86,665.0,154.0,58.0,19.69,18.41,16.17,23.0,18.0,17.0,219.0,0.0,0.0
8474682,2021,Dustin Tokarski,BUF,G,4on5,26,6330.0,10.74,15.0,163.0,9.08,6.0,19.57,15.0,96.88,95.0,0.46,1.0,62.0,49.0,32.44,45.0,10.29,91.0,37.0,9.0,2.46,4.62,3.65,5.0,5.0,5.0,26.0,0.0,0.0
8474682,2021,Dustin Tokarski,BUF,G,5on4,26,5687.0,2.62,2.0,30.0,1.32,1.0,2.75,2.0,20.13,26.0,2.43,1.0,7.01,1.0,13.64,22.0,2.51,16.0,9.0,3.0,0.66,1.02,0.94,1.0,0.0,1.0,2.0,0.0,0.0
8478048,2021,Igor Shesterkin,NYR,G,other,51,5594.0,8.8,6.0,132.0,5.12,3.0,13.5,9.0,68.63,74.0,1.75,4.0,39.69,27.0,25.49,45.0,8.38,59.0,25.0,11.0,2.39,3.02,3.4,1.0,1.0,4.0,37.0,0.0,0.0
8478048,2021,Igor Shesterkin,NYR,G,all,51,177380.0,133.39,99.0,2830.0,106.68,120.0,345.56,300.0,1520.63,1551.0,45.08,48.0,862.33,680.0,630.21,881.0,127.51,1604.0,404.0,120.0,45.77,49.89,37.73,37.0,33.0,29.0,702.0,2.0,1.0
8478048,2021,Igor Shesterkin,NYR,G,5on5,51,145025.0,97.14,76.0,2235.0,80.49,96.0,281.71,240.0,1199.66,1210.0,35.35,36.0,672.62,523.0,503.75,705.0,94.08,1273.0,324.0,78.0,36.53,39.88,20.74,32.0,29.0,15.0,560.0,2.0,1.0
8478048,2021,Igor Shesterkin,NYR,G,4on5,51,14482.0,24.18,16.0,399.0,18.98,19.0,44.12,50.0,210.47,224.0,1.37,2.0,135.22,117.0,72.6,93.0,21.84,229.0,45.0,28.0,5.62,5.7,12.87,4.0,2.0,10.0,97.0,0.0,0.0
8478048,2021,Igor Shesterkin,NYR,G,5on4,51,12279.0,2.07,0.0,49.0,1.33,1.0,4.4,1.0,30.62,33.0,6.36,6.0,10.0,9.0,23.26,30.0,2.07,35.0,5.0,2.0,0.96,0.66,0.45,0.0,0.0,0.0,7.0,0.0,0.0
8476999,2021,Linus Ullmark,BOS,G,other,38,4015.0,7.08,5.0,92.0,4.1,6.0,10.44,16.0,54.32,54.0,1.24,0.0,30.86,27.0,18.88,21.0,6.63,46.0,19.0,10.0,1.8,2.6,2.67,1.0,1.0,3.0,17.0,0.0,0.0
8476999,2021,Linus Ullmark,BOS,G,all,38,129037.0,93.04,92.0,1862.0,69.4,71.0,232.22,290.0,1007.66,1051.0,37.87,43.0,568.79,440.0,415.22,508.0,89.47,1091.0,272.0,79.0,32.18,33.49,27.37,33.0,30.0,29.0,420.0,2.0,1.0
8476999,2021,Linus Ullmark,BOS,G,5on5,38,103745.0,58.63,67.0,1411.0,49.19,47.0,185.01,237.0,755.92,783.0,30.29,35.0,430.5,317.0,317.63,387.0,57.42,857.0,190.0,39.0,24.7,23.38,10.56,29.0,25.0,13.0,325.0,2.0,1.0
8476999,2021,Linus Ullmark,BOS,G,4on5,38,11154.0,24.07,19.0,302.0,14.25,18.0,31.66,31.0,158.27,172.0,0.86,1.0,95.05,88.0,49.37,63.0,22.17,151.0,47.0,29.0,4.56,5.62,13.89,2.0,4.0,13.0,75.0,0.0,0.0
8476999,2021,Linus Ullmark,BOS,G,5on4,38,10123.0,3.04,1.0,52.0,1.73,0.0,4.69,6.0,36.92,41.0,5.3,7.0,11.45,8.0,28.11,34.0,3.02,35.0,15.0,1.0,1.0,1.79,0.25,1.0,0.0,0.0,1.0,0.0,0.0
8481544,2021,Mads Sogaard,OTT,G,other,2,270.0,0.84,1.0,6.0,0.52,0.0,0.92,1.0,4.82,5.0,0.06,0.0,2.39,2.0,1.18,2.0,0.78,1.0,3.0,2.0,0.01,0.42,0.41,0.0,1.0,0.0,0.0,0.0,0.0
8481544,2021,Mads Sogaard,OTT,G,all,2,7038.0,6.13,6.0,89.0,4.01,4.0,11.15,10.0,51.78,54.0,2.0,1.0,29.26,26.0,19.74,24.0,5.9,50.0,13.0,9.0,1.33,1.78,3.01,1.0,1.0,4.0,17.0,0.0,0.0
8481544,2021,Mads Sogaard,OTT,G,5on5,2,5585.0,3.68,3.0,64.0,2.42,4.0,8.28,6.0,35.22,37.0,1.46,1.0,19.56,20.0,14.83,15.0,3.53,36.0,9.0,5.0,1.02,1.23,1.44,1.0,0.0,2.0,14.0,0.0,0.0
8481544,2021,Mads Sogaard,OTT,G,4on5,2,772.0,1.61,2.0,18.0,1.07,0.0,1.95,3.0,11.74,12.0,0.1,0.0,7.3,4.0,3.73,7.0,1.59,13.0,1.0,2.0,0.3,0.14,1.17,0.0,0.0,2.0,2.0,0.0,0.0
8481544,2021,Mads Sogaard,OTT,G,5on4,2,411.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8478971,2021,Connor Ingram,NSH,G,other,2,312.0,0.1,0.0,3.0,0.18,0.0,0.44,2.0,2.25,3.0,0.05,0.0,1.44,0.0,0.77,1.0,0.07,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
